"",tweet_id,airline_sentiment,airline_sentiment_confidence,negativereason,negativereason_confidence,airline,airline_sentiment_gold,name,negativereason_gold,retweet_count,text,tweet_coord,tweet_created,tweet_location,user_timezone
660,545816576,positive,1,,,United,,KCousineau09,,0,@united Thanks for the timely service &amp; great staff getting my wife and me to and from Cancun this past week for our honeymoon.,,2015-02-17 13:26:46 -0800,Titletown USA,Central Time (US & Canada)
661,-87543808,negative,1,Late Flight,0.667,United,,sslluvsbooks,,0,@united sorry I hate united. i won't get to see my family until Thursday,,2015-02-17 13:27:11 -0800,Loving the Languageof Literacy,Eastern Time (US & Canada)
662,-1542971392,negative,1,Customer Service Issue,1,Delta,,phil0616,,0,@JetBlue But if customer service ment anything to you.... you would try. Quoting policy is never effective customer service.,,2015-02-17 13:27:12 -0800,Florida USA,
663,969412608,negative,1,Late Flight,0.6998,United,,Raretturner,,0,@united Flt 4487 is having some MAJOR delays bc ground crew was so SLOW. The flight crew has been terrific. Been 2 hours on the ground..😡...,,2015-02-17 13:29:01 -0800,Washington DC,Eastern Time (US & Canada)
664,630476800,negative,1,Customer Service Issue,1,US Airways,,DropMeAnywhere,,0,@USAirways I'm traveling around the world until the end of the year. 800 numbers do me no good.,[0.0 0.0],2015-02-17 13:29:04 -0800,Here There and Everywhere,Arizona
665,1611169793,neutral,0,,0,United,,mosesfreund,,0,@united  @MrAndyEp like 2 weeks after my flight!?!? Creative!,,2015-02-17 13:29:16 -0800,,
666,-1983373312,negative,1,Flight Booking Problems,1,United,,Kustomers1st,,1,@united Your website Flight Booking Problems experience is an obnoxious upsell-laden disaster for anyone with half a brain.,,2015-02-17 13:30:08 -0800,So Cal,Pacific Time (US & Canada)
667,1850228736,positive,1,,,United,,Unocrew224,,0,@united holy high speed internet batman!  Speeds at United Club at IAD are insanely fast!  Thanks,,2015-02-17 13:31:34 -0800,NJ,Eastern Time (US & Canada)
668,1510498304,positive,1,,,Delta,,gigiri27,,0,@JetBlue love traveling with Jetblue. Cant wait to go to Paris oui oui!!! NYC was awesomeee!,,2015-02-17 13:33:19 -0800,,
669,-36364288,neutral,1,,,Southwest,,atxgirlmali,,0,@SouthwestAir can u get me on flt #3768 instead of #2522 rt now,,2015-02-17 13:34:27 -0800,,Eastern Time (US & Canada)
670,-1341632512,negative,1,Bad Flight,0.3631,US Airways,,benjaminspear,,0,@usairways It was 9º and some of us had left coats in our luggage in anticipation of cramped overhead bins :|,,2015-02-17 13:35:03 -0800,Boston MA,Quito
671,1489506305,neutral,0,,,Delta,,vincenzolandino,,0,Aww is it? @JetBlue I guess now I need to book a flight to somewhere warm ASAP! Any suggestions?,,2015-02-17 13:35:29 -0800,NYC | CT,Eastern Time (US & Canada)
672,2073346048,neutral,0,,,Delta,,JetBlueNews,,0,@JetBlue Airways Adds New Charter #Flight to Cuba - #Travel Wires (blog) http://t.co/Swb1gR57Cc,,2015-02-17 13:36:04 -0800,USA,Sydney
673,-673959936,negative,1,Can't Tell,1,Southwest,,savitz,,0,@SouthwestAir too Late Flight now,,2015-02-17 13:37:07 -0800,Palo Alto California,Pacific Time (US & Canada)
674,1602777088,negative,1,Can't Tell,0.6406,United,,barneykelley,,1,@united I am furious.  You're firm is a disgrace. Despite all our efforts you did zero to protect our daughter. All alone at night # United,,2015-02-17 13:37:08 -0800,New Canaan Ct,
675,348651522,negative,1,Customer Service Issue,1,US Airways,,FranklySpeakn,,0,@USAirways I've been on hold for over 2 hours. Need to re-book a flight please help.,,2015-02-17 13:37:16 -0800,NJ,Eastern Time (US & Canada)
676,1615343616,positive,1,,,US Airways,,Logunov_Daniil,,0,@USAirways YOU ARE AMAZING!!! YOU ARE THE BEST!!! FOLLOW ME PLEASE AND I FOLLOW YOU BACK;)🙏🙏🙏✌️😉),,2015-02-17 13:38:13 -0800,Russia Россия,Abu Dhabi
677,-729280510,negative,1,Customer Service Issue,1,US Airways,,GainesJohnson,,0,@USAirways I have now called 12 times in the last three days. That's unacceptable. I'm willing to wait on hold but that's not an option.,,2015-02-17 13:38:38 -0800,Charlottesville Virginia,Central Time (US & Canada)
678,1116237824,positive,1,,,Southwest,,Mak3my_Dae,,0,@SouthwestAir knows whats up! That #BlackHistoryMonth commercial. Just another thing to add to reasons why I fly with #SouthWestAirlines,,2015-02-17 13:38:42 -0800,Maryland,Eastern Time (US & Canada)
679,529854464,negative,0,Customer Service Issue,0.4821,Southwest,negative,scatignani,Cancelled Flight Customer Service Issue,0,@SouthwestAir I never got a Cancelled Flightlation text from this morning either #bushleague or a number to call #weakservice,,2015-02-17 13:39:40 -0800,Nashville Tennessee,Eastern Time (US & Canada)
680,-732618752,negative,1,Cancelled Flight,1,Southwest,,PCDan76,,0,@SouthwestAir flight 1613 Cancelled Flightled??? My wife is stuck in Phoenix on the way from slc to san Thanks a lot southwest!,,2015-02-17 13:40:03 -0800,Park City,
681,684208129,neutral,1,,,US Airways,,_bpr_,,0,@USAirways conf number FMJTYL delayed - any chance of getting an earlier flight fll to phx?,,2015-02-17 13:40:27 -0800,Boca Raton FL,Eastern Time (US & Canada)
682,93597696,neutral,0,,0,Southwest,,scatignani,,0,@SouthwestAir I'm scheduled to come back tomorrow finally but I don't know SWA hasn't flown out of @Fly_Nashville yet but @Delta has,,2015-02-17 13:40:34 -0800,Nashville Tennessee,Eastern Time (US & Canada)
683,1044910082,negative,1,Can't Tell,0.6542,United,,judaline6,,0,@united can't believe United can't find someone to just simply check a seat back for a missing passport. Loved United but debating choice,,2015-02-17 13:40:40 -0800,,Quito
684,680026112,negative,1,Customer Service Issue,1,United,,VettedShopper,,0,@united thanks for your attention. I would actually like to make a specific complaint about customer service at DCA. What is my best option?,,2015-02-17 13:41:05 -0800,,Eastern Time (US & Canada)
685,-938967040,positive,0,,0,Southwest,,gitmo234,,0,"@SouthwestAir your social media team just said ""sorry"". Thankfully submitting a complaint got resolution from an amazing rep who called.",,2015-02-17 13:41:41 -0800,,Eastern Time (US & Canada)
686,1649729536,negative,1,Customer Service Issue,0.6559,United,,boombaby55,,0,@united worst service ever 😈,,2015-02-17 13:42:01 -0800,san diego,
687,692596737,negative,1,Cancelled Flight,0.6309,US Airways,,rkasold,,0,@USAirways I have been rebooked but It has been handled very unprofessionally. Cancelled Flightations happen but the disorganization is uncalled for.,,2015-02-17 13:42:27 -0800,,Eastern Time (US & Canada)
688,1540648960,neutral,1,,,Delta,,vincenzolandino,,0,@JetBlue I know where you guys jet! LOL but if you love me so much help a brother out :) Hot weather great nightlife 2-3 hour flight,,2015-02-17 13:42:44 -0800,NYC | CT,Eastern Time (US & Canada)
689,793272321,positive,0,,0,United,,thesuesaga,,0,"@united Thank you for the speedy response! I figured it may be something of that nature. You guys and your ""fine print"" haha",,2015-02-17 13:43:26 -0800,North Hollywood CA,
690,-1575706624,neutral,0,,0,Southwest,,scatignani,,0,@SouthwestAir When are you going to be flying in and out of Nashville? The Deicer is in. Are you short on planes and is it tomorrow morning?,,2015-02-17 13:43:35 -0800,Nashville Tennessee,Eastern Time (US & Canada)
691,1971875840,neutral,0,,0,Delta,,thereal_SNL,,0,@JetBlue is bag check cut off 30 minutes before the original departure time or the estimated time shown online?,,2015-02-17 13:43:37 -0800,District of Columbia,Eastern Time (US & Canada)
692,-796385280,neutral,0,,0,Delta,,HAbbott4,,0,@JetBlue Does your home airport not count in the badge system? My TB account says 2 flights but I've taken 3 this year.,,2015-02-17 13:43:37 -0800,NY,Eastern Time (US & Canada)
693,-334991359,negative,1,Customer Service Issue,1,Delta,,carleycalla,,0,"@JetBlue Hold for 15 min a couple of rings then ""mailbox has not been set up yet."" Customer service forwarding to their cell phones? C'mon",,2015-02-17 13:43:55 -0800,Boston Massachusetts,Mountain Time (US & Canada)
694,-1467478015,positive,1,,,Southwest,,EAdamshick,,0,@SouthwestAir Amazing customer service as well. Will definitely fly with you guys again if my instrument is involved. #10/10,,2015-02-17 13:43:56 -0800,,
695,252190720,negative,1,Late Flight,1,US Airways,,GGoodie56,,0,@USAirways flight #654 sitting at JFK with delays for 3-1/2 hrs! No employees to load bags? #terrible,,2015-02-17 13:45:22 -0800,Wading River,
696,-1102553088,neutral,1,,,United,,MoonSetGallery,,0,@united Got it.  I am following the United page.,,2015-02-17 13:45:24 -0800,Southern New Jersey,Eastern Time (US & Canada)
697,201854976,neutral,1,,,United,,michaelvandijk1,,0,@united do you think there Will problems at Newark NJ on Saturday due to expected snow?,,2015-02-17 13:45:47 -0800,Nederland,Amsterdam
698,1431597056,positive,1,,,Delta,,vincenzolandino,,0,First base already? I like your style @JetBlue,,2015-02-17 13:46:06 -0800,NYC | CT,Eastern Time (US & Canada)
699,-1933017087,negative,1,Customer Service Issue,0.6498,US Airways,,Ltos5363,,0,@USAirways  If you can waive a fee at time of Cancelled Flightation you CAN WAIVE IT AT A FUTURE DATE! #usairways #ripoff #poorcustomerservice,,2015-02-17 13:46:21 -0800,South Shore MA,Eastern Time (US & Canada)
700,633888768,positive,1,,,US Airways,,Logunov_Daniil,,0,@USAirways YOU ARE THE BEST AIRWAYS! Follow me please!!!!!🙏🙏🙏🙏🙏🙏🙏🙏🙏🙏🙏🙏🙏🙏🙏🙏🙏🙏🙏🙏🙏🙏🙏🙏🙏🙏🙏,,2015-02-17 13:46:50 -0800,Russia Россия,Abu Dhabi
701,231215104,negative,1,Cancelled Flight,1,US Airways,,Ltos5363,,0,@USAirways Flight Cancelled Flighted because of #Neptune Could not get to my destination. #notmyfault  #waive$200fee #ripoff #poorcustomerservice,,2015-02-17 13:47:36 -0800,South Shore MA,Eastern Time (US & Canada)
702,1992847360,negative,1,Customer Service Issue,1,US Airways,,MeghanTeeth,,0,@USAirways wow this airline is a joke absolutely horrendous customer service. you guys should be ashamed.,,2015-02-17 13:47:44 -0800,,Central Time (US & Canada)
703,1536475136,neutral,0,,0,Southwest,,andresjuarezlop,,0,@SouthwestAir When do you all expect to open the reservation through November?,,2015-02-17 13:47:55 -0800,San Antonio,Central Time (US & Canada)
704,793260033,negative,1,Lost Luggage,1,United,,mac8315,,0,@united no claim number. Haven't been back to iAd baggage since. Is there a phone I can call to speak to someone?,,2015-02-17 13:47:56 -0800,,Eastern Time (US & Canada)
705,1150611456,positive,0,,0,United,,antoniocosta64,,0,@united thank you! I wish the lady in Little Rock had told me that in the morning when I asked her,,2015-02-17 13:47:58 -0800,Conway AR,
706,2122858497,neutral,1,,,United,,VisionRoij,,0,@united The guidelines say 10x9x17 my bag is 20x15.7x8.7 so it's a bit taller than the guidelines. Is that gonna be a problem?,,2015-02-17 13:48:13 -0800,The Netherlands,Amsterdam
707,1607741440,negative,1,Cancelled Flight,0.3586,Southwest,,Owen091612,,0,@SouthwestAir had to rebook through Atlanta &amp; now drive to #Nashville. Had to pay ridiculous price difference. Bad weather good for business,,2015-02-17 13:48:20 -0800,,
708,742920192,positive,1,,,US Airways,,bradlerner,,0,@USAirways thanks!,,2015-02-17 13:48:27 -0800,Virginia Beach,
709,1971867648,negative,1,Customer Service Issue,1,US Airways,,MeghanTeeth,,0,@USAirways how are you even still in business? i have been trying to call for hours. this is pathetic.,,2015-02-17 13:48:33 -0800,,Central Time (US & Canada)
710,1188339712,negative,1,Customer Service Issue,1,Southwest,,Faultie,,0,@SouthwestAir Fastest response all day. Hour on the phone: never got off hold. Hour in line: never got to the Flight Booking Problems desk.,,2015-02-17 13:48:38 -0800,D.C.,
711,-912986112,neutral,0,,0,United,,lanceklug,,0,@United Airlines' CEO Jeff Smisek: Disloyal to Loyal Workers http://t.co/0cevY3P42b via @HuffPostBiz,,2015-02-17 13:48:55 -0800,Sacramento,Pacific Time (US & Canada)
712,1641345024,neutral,1,,,Southwest,,Owen091612,,0,@SouthwestAir think you need to follow me for a DM,,2015-02-17 13:49:04 -0800,,
713,-297267200,negative,1,Customer Service Issue,1,Southwest,,swood40,,0,@SouthwestAir You officially have the worst customer service of any airline I've ever dealt with. #southwestairlines #poor,,2015-02-17 13:49:19 -0800,Sunrise Beach MO,Central Time (US & Canada)
714,1707634688,negative,1,Can't Tell,1,US Airways,,MeghanTeeth,,0,@USAirways no wonder you are the lowest rated airline in america. #shameful #USAirways,,2015-02-17 13:49:30 -0800,,Central Time (US & Canada)
715,2135441408,neutral,0,,,Delta,,ChicDisheveled,,0,@JetBlue don't worry I'm gonna share with my row! 😁,[40.64784472 -73.77710687],2015-02-17 13:49:45 -0800,San Diego CA,Arizona
716,1808277504,negative,1,Customer Service Issue,0.6686,US Airways,,Ltos5363,,0,@USAirways won't waive $200 fee due to #neptune. Can't use credit w/o paying fee. Couldnt get to destination to use their tic #waivethefee,,2015-02-17 13:50:32 -0800,South Shore MA,Eastern Time (US & Canada)
717,-1047207936,positive,0,,,Delta,,thereal_SNL,,0,@JetBlue thanks!,,2015-02-17 13:51:10 -0800,District of Columbia,Eastern Time (US & Canada)
718,843608066,negative,1,Late Flight,1,US Airways,,PatrickCronin10,,0,@USAirways Feeling helpless at Tanpa airport. How can I talk to someone. Flight delayed 4 times. Need help. Missed connections will be prob,,2015-02-17 13:51:13 -0800,Nashua NH,Eastern Time (US & Canada)
719,471093248,positive,1,,,US Airways,,Logunov_Daniil,,0,@USAirways YOU ARE AMAZING!!! YOU ARE THE BEST!!! FOLLOW ME PLEASE 🙏🙏🙏😢😢😢🙏🙏🙏,,2015-02-17 13:51:48 -0800,Russia Россия,Abu Dhabi
720,-1605038080,neutral,0,,,Southwest,,climbforee,,0,@southwestair TREMENDOUS job. Atlanta Airport saw SW celebrate Mardi Gras. Another reason I'm nuts for you guys! http://t.co/8WBzOrRn3C,[0.0 0.0],2015-02-17 13:53:10 -0800,http://goo.gl/eZTfG,Arizona
721,1242865664,negative,1,Customer Service Issue,0.6432,United,,bernardfparsons,,0,@united I did DM the details back on 02/14 when this started with phone number to reach me no reply either online or by phone,,2015-02-17 13:54:41 -0800,Ontario Canada,Eastern Time (US & Canada)
722,-1844125695,neutral,1,,,United,,bernardfparsons,,0,@united I’m resending the confirmation code in a DM,,2015-02-17 13:55:14 -0800,Ontario Canada,Eastern Time (US & Canada)
723,1007181824,neutral,0,,,United,,egspoony,,0,@united for our birthdays my fiancé &amp; I want to travel Late Flight April. You're our fave airline but Frontier has this: http://t.co/uayWrr45as :-/,,2015-02-17 13:55:51 -0800,Chicago IL,Central Time (US & Canada)
724,973635584,neutral,0,,0,United,,nickonken,,0,@united Can you explain how it rewards us elite Premiere 1K members?,,2015-02-17 13:55:55 -0800,New York NY,Pacific Time (US & Canada)
725,-33013760,positive,1,,,US Airways,,WBGreen,,0,@USAirways Thank you. And thanks for being so accommodating.,,2015-02-17 13:56:04 -0800,Portland ME,Quito
726,721973248,neutral,0,,,Southwest,,nujoud,,0,@SouthwestAir You guys must have been swamped even took our corporate travel a long time to get in but everything worked out in the end.,,2015-02-17 13:56:08 -0800,,
727,-540540926,negative,1,Cancelled Flight,1,US Airways,,Ltos5363,,0,@USAirways wont waive fees for flight Cancelled Flightlation due to #neptune To use credit $200 fee. Couldnt reach destination @BostonBBB #notmyfault,,2015-02-17 13:56:57 -0800,South Shore MA,Eastern Time (US & Canada)
728,1195929602,negative,0,Late Flight,0.6714,United,,MatthewHendrian,,0,@united here I was thinking how I could say so many nice things after getting upgraded but then you delayed my flight... It's ok!,,2015-02-17 13:57:04 -0800,Denver CO,Mountain Time (US & Canada)
729,-581689344,negative,1,Customer Service Issue,1,United,,bernardfparsons,,0,@united JT the issue is with missed connections early gate closings and zero concern from customer service,,2015-02-17 13:57:16 -0800,Ontario Canada,Eastern Time (US & Canada)
730,-704086013,negative,1,Customer Service Issue,0.6776,US Airways,,michael_lepp,,1,@USAirways It's the rude and arrogant gate personnel. Uncalled for. Unprofessional. #theworst,,2015-02-17 13:57:25 -0800,Charlotte North Carolina,Quito
731,-1337450496,negative,1,Customer Service Issue,1,United,,sslluvsbooks,,0,@united you're just using automated  responses and don't have the decency to actually care/respond,,2015-02-17 13:57:58 -0800,Loving the Languageof Literacy,Eastern Time (US & Canada)
732,1284788224,negative,1,Late Flight,0.6815,United,,kmensah,,0,@united My flight UA1159 to Denver for #RMOUG15 has been re-cheduled 5 times.If I am no show you'll know why! Ridiculous.,,2015-02-17 13:58:10 -0800,San Francisco,Pacific Time (US & Canada)
